sub,ses,task,run,median_value,filename
0106,03,alignvideo,1,50.46113967895508,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,02,narratives,2,52.18694305419922,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,02,faces,1,52.079559326171875,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,02,alignvideo,1,53.51701736450195,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,03,shortvideo,1,43.53873825073242,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,01,alignvideo,3,48.15385055541992,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,02,alignvideo,3,58.390647888183594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,03,alignvideo,2,50.29438018798828,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,04,fractional,1,47.675899505615234,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-04_task-fractional_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,02,faces,3,51.90982437133789,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,01,alignvideo,4,42.78955078125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,01,alignvideo,1,48.952003479003906,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,04,alignvideo,2,50.082637786865234,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-04_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,04,fractional,2,43.81538772583008,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,02,narratives,3,50.19793701171875,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,02,alignvideo,2,53.023658752441406,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,02,narratives,1,57.63094711303711,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,02,alignvideo,4,51.65608596801758,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,03,alignvideo,3,48.014793395996094,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,01,alignvideo,2,55.54727554321289,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,02,faces,2,57.085693359375,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0106,04,alignvideo,1,57.45574188232422,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0106/sub-0106_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,03,alignvideo,3,53.53295135498047,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,01,alignvideo,3,59.35347366333008,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,04,alignvideo,2,61.53416442871094,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-04_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,01,social,1,49.95259475708008,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-01_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,04,social,4,60.56731414794922,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-04_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,02,faces,3,59.50411605834961,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,01,alignvideo,1,54.99478530883789,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,04,fractional,1,68.05875396728516,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-04_task-fractional_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,04,social,5,58.70749282836914,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-04_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,04,social,3,63.0389404296875,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-04_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,01,social,2,47.56658935546875,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-01_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,01,alignvideo,2,55.05155563354492,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,04,alignvideo,1,61.46973419189453,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,02,narratives,4,57.359100341796875,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-02_task-narratives_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,03,social,3,64.40215301513672,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-03_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,01,social,5,49.365291595458984,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-01_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,02,alignvideo,1,59.75673294067383,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,03,shortvideo,1,60.10853958129883,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,04,fractional,2,48.97944641113281,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,02,narratives,2,71.92766571044922,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,04,social,6,61.93379211425781,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-04_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,03,social,1,62.097225189208984,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-03_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,03,social,4,60.285194396972656,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-03_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,02,alignvideo,2,51.67792510986328,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,03,alignvideo,2,52.777931213378906,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,01,alignvideo,4,58.745479583740234,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,03,social,5,66.1120834350586,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-03_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,03,alignvideo,1,62.095458984375,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,04,social,1,64.31378173828125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-04_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,02,faces,1,51.25748062133789,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,02,alignvideo,4,51.958770751953125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,03,social,2,67.39887237548828,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-03_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,02,alignvideo,3,55.790950775146484,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,02,narratives,1,54.81874084472656,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,04,social,2,58.006507873535156,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-04_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,02,narratives,3,57.55167007446289,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,02,faces,2,67.30591583251953,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,01,social,6,50.04216384887695,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-01_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0077,03,social,6,57.41416931152344,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0077/sub-0077_ses-03_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,03,alignvideo,2,47.32305145263672,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,04,social,3,38.917354583740234,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-04_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,02,alignvideo,2,38.0992317199707,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,01,alignvideo,3,43.61799621582031,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,04,alignvideo,2,57.6568603515625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-04_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,01,alignvideo,2,47.006141662597656,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,03,social,4,51.618736267089844,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-03_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,01,social,3,46.82640075683594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-01_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,04,social,5,41.827301025390625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-04_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,02,narratives,2,46.871944427490234,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,04,fractional,1,45.77711486816406,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-04_task-fractional_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,01,social,4,53.51047134399414,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-01_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,03,shortvideo,1,52.36883544921875,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,04,social,4,52.72361373901367,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-04_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,04,alignvideo,1,38.28227233886719,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,03,social,6,48.15391159057617,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-03_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,03,social,1,51.44645309448242,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-03_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,02,faces,3,45.08476257324219,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,01,social,5,55.45429229736328,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-01_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,04,social,2,40.63090515136719,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-04_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,02,alignvideo,4,39.57234573364258,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,02,narratives,3,37.93470001220703,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,01,social,1,51.35175323486328,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-01_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,01,alignvideo,1,56.42071533203125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,03,social,3,55.98273468017578,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-03_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,03,alignvideo,3,48.86540603637695,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,02,alignvideo,3,44.19537353515625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,04,social,1,53.23558044433594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-04_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,03,social,2,55.0356559753418,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-03_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,02,narratives,1,47.63753890991211,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,01,social,2,55.42434310913086,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-01_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,01,alignvideo,4,46.136138916015625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,04,social,6,47.521854400634766,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-04_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,03,social,5,49.172767639160156,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-03_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,01,social,6,47.44588851928711,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-01_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,03,alignvideo,1,54.20328140258789,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,02,faces,1,49.660282135009766,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,02,faces,2,50.95843505859375,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,04,fractional,2,44.409183502197266,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,02,narratives,4,48.49360275268555,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-02_task-narratives_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0073,02,alignvideo,1,51.10004425048828,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0073/sub-0073_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,02,narratives,2,57.876773834228516,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,02,narratives,1,67.79127502441406,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,03,alignvideo,2,49.7169075012207,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,02,faces,2,49.67429733276367,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,02,faces,1,61.6776008605957,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,02,narratives,4,65.62946319580078,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-02_task-narratives_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,02,alignvideo,1,49.88288116455078,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,03,social,2,50.10615158081055,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-03_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,01,social,3,48.67151641845703,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-01_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,01,social,2,63.831363677978516,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-01_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,03,alignvideo,1,67.78538513183594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,01,social,5,65.6823501586914,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-01_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,03,alignvideo,3,54.40397644042969,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,02,faces,3,56.597900390625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,03,social,4,61.440406799316406,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-03_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,01,social,6,64.73995971679688,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-01_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,01,social,4,56.9202995300293,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-01_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,01,alignvideo,1,52.27763748168945,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0128,02,narratives,3,60.77170944213867,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0128/sub-0128_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
